DateTime,Average,Data1,Data2,Data3,Data4,Longitude,Latitude,T1,T2,T(avg),Date,Time
5/6/2024 2:00,16.75,17,13,17.0,20.0,33.92,-117.51,11,9,10.0,5/6/2024,2:00
5/6/2024 2:10,17.75,17,17,16.0,21.0,33.92,-117.51,11,9,10.0,5/6/2024,2:10
5/6/2024 2:20,17.5,19,14,17.0,20.0,33.92,-117.51,11,9,10.0,5/6/2024,2:20
5/6/2024 2:30,17.0,16,15,17.0,20.0,33.92,-117.51,11,8,9.5,5/6/2024,2:30
5/6/2024 2:40,19.0,20,17,18.0,21.0,33.92,-117.51,11,8,9.5,5/6/2024,2:40
5/6/2024 2:50,19.75,22,19,17.0,21.0,33.92,-117.51,11,8,9.5,5/6/2024,2:50
5/6/2024 3:00,18.25,18,17,17.0,21.0,33.92,-117.51,11,8,9.5,5/6/2024,3:00
5/6/2024 3:10,19.0,22,18,16.0,20.0,33.92,-117.51,11,8,9.5,5/6/2024,3:10
5/6/2024 3:20,19.25,21,19,17.0,20.0,33.92,-117.51,11,8,9.5,5/6/2024,3:20
5/6/2024 3:30,19.0,23,18,17.0,18.0,33.92,-117.51,11,8,9.5,5/6/2024,3:30
5/6/2024 3:40,18.75,23,20,14.0,18.0,33.92,-117.51,10,8,9.0,5/6/2024,3:40
5/6/2024 3:50,18.75,24,20,14.0,17.0,33.92,-117.51,11,8,9.5,5/6/2024,3:50
5/6/2024 4:00,19.0,22,17,16.0,21.0,33.92,-117.51,10,8,9.0,5/6/2024,4:00
5/6/2024 4:10,18.25,21,18,16.0,18.0,33.92,-117.51,10,8,9.0,5/6/2024,4:10
5/6/2024 4:20,19.5,24,20,15.0,19.0,33.92,-117.51,10,8,9.0,5/6/2024,4:20
5/6/2024 4:30,19.5,25,20,15.0,18.0,33.92,-117.51,10,8,9.0,5/6/2024,4:30
5/6/2024 4:40,20.5,26,20,15.0,21.0,33.92,-117.51,10,8,9.0,5/6/2024,4:40
5/6/2024 4:50,21.75,28,21,17.0,21.0,33.92,-117.51,10,8,9.0,5/6/2024,4:50
5/6/2024 5:00,21.75,26,22,18.0,21.0,33.92,-117.51,9,7,8.0,5/6/2024,5:00
5/6/2024 5:10,21.0,27,22,14.0,21.0,33.92,-117.51,9,8,8.5,5/6/2024,5:10
5/6/2024 5:20,22.5,30,21,17.0,22.0,33.92,-117.51,9,7,8.0,5/6/2024,5:20
5/6/2024 5:30,23.5,29,23,19.0,23.0,33.92,-117.51,9,7,8.0,5/6/2024,5:30
5/6/2024 5:40,24.0,28,23,19.0,26.0,33.92,-117.51,9,7,8.0,5/6/2024,5:40
5/6/2024 5:50,25.25,28,21,24.0,28.0,33.92,-117.51,9,7,8.0,5/6/2024,5:50
5/6/2024 6:00,25.75,31,27,19.0,26.0,33.92,-117.51,9,7,8.0,5/6/2024,6:00
5/6/2024 6:10,25.0,31,24,21.0,24.0,33.92,-117.51,9,7,8.0,5/6/2024,6:10
5/6/2024 6:20,25.25,33,23,19.0,26.0,33.92,-117.51,9,7,8.0,5/6/2024,6:20
5/6/2024 6:30,28.5,39,31,19.0,25.0,33.92,-117.51,10,8,9.0,5/6/2024,6:30
5/6/2024 6:40,28.0,38,32,17.0,25.0,33.92,-117.51,9,8,8.5,5/6/2024,6:40
5/6/2024 6:50,28.75,38,33,19.0,25.0,33.92,-117.51,10,8,9.0,5/6/2024,6:50
5/6/2024 7:00,30.75,42,35,20.0,26.0,33.92,-117.51,10,8,9.0,5/6/2024,7:00
5/6/2024 7:10,32.25,43,38,24.0,24.0,33.92,-117.51,10,8,9.0,5/6/2024,7:10
5/6/2024 7:20,31.5,42,38,21.0,25.0,33.92,-117.51,10,8,9.0,5/6/2024,7:20
5/6/2024 7:30,32.0,40,35,24.0,29.0,33.92,-117.51,11,8,9.5,5/6/2024,7:30
5/6/2024 7:40,28.75,33,32,23.0,27.0,33.92,-117.51,11,9,10.0,5/6/2024,7:40
5/6/2024 7:50,31.0,37,32,24.0,31.0,33.92,-117.51,11,9,10.0,5/6/2024,7:50
5/6/2024 8:00,30.5,36,36,21.0,29.0,33.92,-117.51,11,9,10.0,5/6/2024,8:00
5/6/2024 8:10,29.75,37,34,23.0,25.0,33.92,-117.51,12,9,10.5,5/6/2024,8:10
5/6/2024 8:20,30.0,37,34,22.0,27.0,33.92,-117.51,12,10,11.0,5/6/2024,8:20
5/6/2024 8:30,32.0,38,34,25.0,31.0,33.92,-117.51,12,11,11.5,5/6/2024,8:30
5/6/2024 8:40,32.75,38,35,27.0,31.0,33.92,-117.51,12,12,12.0,5/6/2024,8:40
5/6/2024 8:50,31.5,39,31,25.0,31.0,33.92,-117.51,13,13,13.0,5/6/2024,8:50
5/6/2024 9:00,31.0,37,33,24.0,30.0,33.92,-117.51,13,14,13.5,5/6/2024,9:00
5/6/2024 9:10,28.75,34,33,21.0,27.0,33.92,-117.51,13,16,14.5,5/6/2024,9:10
5/6/2024 9:20,26.75,30,30,22.0,25.0,33.92,-117.51,13,17,15.0,5/6/2024,9:20
5/6/2024 9:30,24.75,29,26,19.0,25.0,33.92,-117.51,14,18,16.0,5/6/2024,9:30
5/6/2024 9:40,26.0,31,28,20.0,25.0,33.92,-117.51,14,18,16.0,5/6/2024,9:40
5/6/2024 9:50,25.5,30,26,20.0,26.0,33.92,-117.51,14,19,16.5,5/6/2024,9:50
5/6/2024 10:00,24.75,29,26,19.0,25.0,33.92,-117.51,15,20,17.5,5/6/2024,10:00
5/6/2024 10:10,27.0,32,30,21.0,25.0,33.92,-117.51,16,20,18.0,5/6/2024,10:10
5/6/2024 10:20,25.25,32,28,19.0,22.0,33.92,-117.51,16,21,18.5,5/6/2024,10:20
5/6/2024 10:30,24.75,32,32,16.0,19.0,33.92,-117.51,16,21,18.5,5/6/2024,10:30
5/6/2024 10:40,23.5,29,28,18.0,19.0,33.92,-117.51,17,22,19.5,5/6/2024,10:40
5/6/2024 10:50,23.25,31,28,15.0,19.0,33.92,-117.51,17,22,19.5,5/6/2024,10:50
5/6/2024 11:00,24.25,30,27,18.0,22.0,33.92,-117.51,17,22,19.5,5/6/2024,11:00
5/6/2024 11:10,25.25,30,27,20.0,24.0,33.92,-117.51,17,22,19.5,5/6/2024,11:10
5/6/2024 11:20,25.75,34,29,18.0,22.0,33.92,-117.51,18,22,20.0,5/6/2024,11:20
5/6/2024 11:30,25.5,32,29,18.0,23.0,33.92,-117.51,18,22,20.0,5/6/2024,11:30
5/6/2024 11:40,23.0,31,25,15.0,21.0,33.92,-117.51,19,23,21.0,5/6/2024,11:40
5/6/2024 11:50,21.75,28,24,14.0,21.0,33.92,-117.51,19,22,20.5,5/6/2024,11:50
5/6/2024 12:00,22.0,30,26,14.0,18.0,33.92,-117.51,19,22,20.5,5/6/2024,12:00
5/6/2024 12:10,22.25,32,28,13.0,16.0,33.92,-117.51,20,23,21.5,5/6/2024,12:10
5/6/2024 12:20,22.75,33,30,13.0,15.0,33.92,-117.51,21,24,22.5,5/6/2024,12:20
5/6/2024 12:30,22.5,32,29,13.0,16.0,33.92,-117.51,21,24,22.5,5/6/2024,12:30
5/6/2024 12:40,23.75,37,33,11.0,14.0,33.92,-117.51,22,24,23.0,5/6/2024,12:40
5/6/2024 12:50,28.25,45,41,12.0,15.0,33.92,-117.51,22,24,23.0,5/6/2024,12:50
5/6/2024 13:00,28.25,44,40,14.0,15.0,33.92,-117.51,23,25,24.0,5/6/2024,13:00
5/6/2024 13:10,28.5,44,42,13.0,15.0,33.92,-117.51,23,26,24.5,5/6/2024,13:10
5/6/2024 13:20,26.0,45,37,10.0,12.0,33.92,-117.51,23,25,24.0,5/6/2024,13:20
5/6/2024 13:30,27.0,46,38,11.0,13.0,33.92,-117.51,24,25,24.5,5/6/2024,13:30
5/6/2024 13:40,25.0,44,38,8.0,10.0,33.92,-117.51,24,25,24.5,5/6/2024,13:40
5/6/2024 13:50,25.0,43,38,8.0,11.0,33.92,-117.51,25,25,25.0,5/6/2024,13:50
5/6/2024 14:00,24.5,43,37,8.0,10.0,33.92,-117.51,25,24,24.5,5/6/2024,14:00
5/6/2024 14:10,23.5,40,36,9.0,9.0,33.92,-117.51,26,25,25.5,5/6/2024,14:10
5/6/2024 14:20,25.25,42,40,8.0,11.0,33.92,-117.51,26,24,25.0,5/6/2024,14:20
5/6/2024 14:30,23.5,39,35,10.0,10.0,33.92,-117.51,26,25,25.5,5/6/2024,14:30
5/6/2024 14:40,22.75,38,32,10.0,11.0,33.92,-117.51,26,25,25.5,5/6/2024,14:40
5/6/2024 14:50,20.25,31,29,10.0,11.0,33.92,-117.51,26,24,25.0,5/6/2024,14:50
5/6/2024 15:00,16.75,24,21,10.0,12.0,33.92,-117.51,27,24,25.5,5/6/2024,15:00
5/6/2024 15:10,14.75,21,19,9.0,10.0,33.92,-117.51,27,25,26.0,5/6/2024,15:10
5/6/2024 15:20,15.75,22,23,9.0,9.0,33.92,-117.51,27,25,26.0,5/6/2024,15:20
5/6/2024 15:30,17.5,25,24,9.0,12.0,33.92,-117.51,27,24,25.5,5/6/2024,15:30
5/6/2024 15:40,17.0,22,19,12.0,15.0,33.92,-117.51,27,23,25.0,5/6/2024,15:40
5/6/2024 15:50,17.25,20,18,14.0,17.0,33.92,-117.51,27,23,25.0,5/6/2024,15:50
5/6/2024 16:00,17.25,19,18,14.0,18.0,33.92,-117.51,27,23,25.0,5/6/2024,16:00
5/6/2024 16:10,18.25,19,20,15.0,19.0,33.92,-117.51,27,22,24.5,5/6/2024,16:10
5/6/2024 16:20,16.5,18,16,15.0,17.0,33.92,-117.51,27,21,24.0,5/6/2024,16:20
5/6/2024 16:30,17.0,19,17,14.0,18.0,33.92,-117.51,27,21,24.0,5/6/2024,16:30
5/6/2024 16:40,17.75,20,18,14.0,19.0,33.92,-117.51,27,21,24.0,5/6/2024,16:40
5/6/2024 16:50,18.75,22,20,15.0,18.0,33.92,-117.51,27,20,23.5,5/6/2024,16:50
5/6/2024 17:00,17.75,21,18,15.0,17.0,33.92,-117.51,27,20,23.5,5/6/2024,17:00
5/6/2024 17:10,17.25,20,19,13.0,17.0,33.92,-117.51,27,20,23.5,5/6/2024,17:10
5/6/2024 17:20,16.25,18,17,13.0,17.0,33.92,-117.51,27,19,23.0,5/6/2024,17:20
5/6/2024 17:30,14.25,17,15,11.0,14.0,33.92,-117.51,27,19,23.0,5/6/2024,17:30
5/6/2024 17:40,14.0,17,14,11.0,14.0,33.92,-117.51,26,19,22.5,5/6/2024,17:40
5/6/2024 17:50,14.75,19,17,10.0,13.0,33.92,-117.51,26,18,22.0,5/6/2024,17:50
5/6/2024 18:00,13.5,15,15,10.0,14.0,33.92,-117.51,25,18,21.5,5/6/2024,18:00
5/6/2024 18:10,13.0,16,15,9.0,12.0,33.92,-117.51,24,18,21.0,5/6/2024,18:10
5/6/2024 18:20,12.25,15,14,9.0,11.0,33.92,-117.51,24,18,21.0,5/6/2024,18:20
5/6/2024 18:30,12.75,16,14,9.0,12.0,33.92,-117.51,23,18,20.5,5/6/2024,18:30
5/6/2024 18:40,12.0,16,14,7.0,11.0,33.92,-117.51,22,17,19.5,5/6/2024,18:40
5/6/2024 18:50,12.5,13,14,11.0,12.0,33.92,-117.51,22,17,19.5,5/6/2024,18:50
5/6/2024 19:00,12.0,14,12,10.0,12.0,33.92,-117.51,21,17,19.0,5/6/2024,19:00
5/6/2024 19:10,11.5,13,12,8.0,13.0,33.92,-117.51,21,16,18.5,5/6/2024,19:10
5/6/2024 19:20,11.75,14,12,10.0,11.0,33.92,-117.51,21,16,18.5,5/6/2024,19:20
5/6/2024 19:30,11.0,12,12,9.0,11.0,33.92,-117.51,20,16,18.0,5/6/2024,19:30
5/6/2024 19:40,10.5,12,11,8.0,11.0,33.92,-117.51,19,16,17.5,5/6/2024,19:40
